;Country;Date;R;Cases;Confirmed
16495;Paraguay;29/04/2020;2.1389629056683703;0.0;239.0
16496;Paraguay;30/04/2020;1.88986805590507;0.0;266.0
16497;Paraguay;01/05/2020;1.71357351585517;0.0;333.0
16498;Paraguay;02/05/2020;1.6065800329946203;0.0;370.0
16499;Paraguay;03/05/2020;1.55602965465324;0.0;396.0
16500;Paraguay;04/05/2020;1.51652214988348;0.0;415.0
16501;Paraguay;05/05/2020;1.4399861159836103;0.0;431.0
16502;Paraguay;06/05/2020;1.33469403354773;0.0;440.0
16503;Paraguay;07/05/2020;1.1958661369493602;0.0;462.0
16504;Paraguay;08/05/2020;1.0454163645255898;0.0;563.0
16505;Paraguay;09/05/2020;0.883764609423361;0.0;689.0
16506;Paraguay;10/05/2020;0.721283620342423;0.0;713.0
16507;Paraguay;11/05/2020;0.5806020950920071;0.0;724.0
16508;Paraguay;12/05/2020;0.484699495586916;0.0;737.0
16509;Paraguay;13/05/2020;0.44601162114078;0.0;740.0
16510;Paraguay;14/05/2020;0.46732448736459903;0.0;754.0
16511;Paraguay;15/05/2020;0.517180515805068;0.0;759.0
16512;Paraguay;16/05/2020;0.5772353128599929;0.0;778.0
16513;Paraguay;17/05/2020;0.6434128960516811;0.0;786.0
16514;Paraguay;18/05/2020;0.6860179802106379;0.0;788.0
16515;Paraguay;19/05/2020;0.7261711279497349;0.0;829.0
16516;Paraguay;20/05/2020;0.745893865150615;0.0;833.0
16517;Paraguay;21/05/2020;0.778665530773675;0.0;836.0
16518;Paraguay;22/05/2020;0.8680523326962779;0.0;838.0
16519;Paraguay;23/05/2020;1.0200791152909698;0.0;850.0
16520;Paraguay;24/05/2020;1.19855674742596;0.0;862.0
16521;Paraguay;25/05/2020;1.3924166384822398;0.0;865.0
16522;Paraguay;26/05/2020;1.52362864856044;0.0;877.0
16523;Paraguay;27/05/2020;1.5965522115575002;0.0;884.0
16524;Paraguay;28/05/2020;1.58145000670975;0.0;900.0
16525;Paraguay;29/05/2020;1.5020650871215302;0.0;917.0
16526;Paraguay;30/05/2020;1.38526208544283;0.0;964.0
16527;Paraguay;31/05/2020;1.2558825454100802;0.0;986.0
16528;Paraguay;01/06/2020;1.14736130439403;0.0;995.0
16529;Paraguay;02/06/2020;1.07153487557311;0.0;1013.0
16530;Paraguay;03/06/2020;1.02701875662036;0.0;1070.0
16531;Paraguay;04/06/2020;1.0120162844206801;0.0;1086.0
16532;Paraguay;05/06/2020;1.0127136956366198;0.0;1087.0
16533;Paraguay;06/06/2020;1.02349280118943;0.0;1090.0
16534;Paraguay;07/06/2020;1.0275909135719201;0.0;1135.0
16535;Paraguay;08/06/2020;1.01036484210497;0.0;1145.0
16536;Paraguay;09/06/2020;0.967259371680524;0.0;1187.0
16537;Paraguay;10/06/2020;0.9090796119086559;0.0;1202.0
16538;Paraguay;11/06/2020;0.8391780993603242;0.0;1230.0
16539;Paraguay;12/06/2020;0.778090344041307;0.0;1254.0
16540;Paraguay;13/06/2020;0.745961814130654;0.0;1261.0
16541;Paraguay;14/06/2020;0.757029876121945;0.0;1289.0
16542;Paraguay;15/06/2020;0.8200114500073579;0.0;1296.0
16543;Paraguay;16/06/2020;0.9600577168228001;0.0;1303.0
16544;Paraguay;17/06/2020;1.18971548069379;0.0;1308.0
16545;Paraguay;18/06/2020;1.56024245993998;0.0;1330.0
16546;Paraguay;19/06/2020;2.00326674260431;0.0;1336.0
16547;Paraguay;20/06/2020;2.39376031908527;0.0;1362.0
16548;Paraguay;21/06/2020;2.60187124133525;0.0;1379.0
16549;Paraguay;22/06/2020;2.57159106280583;0.0;1392.0
16550;Paraguay;23/06/2020;2.3459109213579303;0.0;1422.0
16551;Paraguay;24/06/2020;2.0311160261803503;0.0;1528.0
16552;Paraguay;25/06/2020;1.7026485745929199;0.0;1569.0
16553;Paraguay;26/06/2020;1.4067785861009299;0.0;1711.0
16554;Paraguay;27/06/2020;1.1558865767346203;0.0;1942.0
16555;Paraguay;28/06/2020;0.94845088754701;0.0;2127.0
16556;Paraguay;29/06/2020;0.7813354889570608;0.0;2191.0
16557;Paraguay;30/06/2020;0.665600594785883;0.0;2221.0
16558;Paraguay;01/07/2020;0.608615844698935;0.0;2260.0
16559;Paraguay;02/07/2020;0.613892517649925;0.0;2303.0
16560;Paraguay;03/07/2020;0.6873890169683591;0.0;2349.0
16561;Paraguay;04/07/2020;0.8117962412075619;0.0;2385.0
16562;Paraguay;05/07/2020;0.9680560326423229;0.0;2427.0
16563;Paraguay;06/07/2020;1.12811986103923;0.0;2456.0
16564;Paraguay;07/07/2020;1.2576793055200401;0.0;2502.0
16565;Paraguay;08/07/2020;1.34162023013696;0.0;2554.0
16566;Paraguay;09/07/2020;1.3865758819191298;0.0;2638.0
16567;Paraguay;10/07/2020;1.3969543010536998;0.0;2736.0
16568;Paraguay;11/07/2020;1.38524114685709;0.0;2820.0
16569;Paraguay;12/07/2020;1.35243467733041;0.0;2948.0
16570;Paraguay;13/07/2020;1.2993893651206898;0.0;2980.0
16571;Paraguay;14/07/2020;1.2388714100864;0.0;3074.0
16572;Paraguay;15/07/2020;1.17693452279414;0.0;3198.0
16573;Paraguay;16/07/2020;1.12497386401278;0.0;3342.0
16574;Paraguay;17/07/2020;1.08354256124476;0.0;3457.0
16575;Paraguay;18/07/2020;1.0501543761231702;0.0;3629.0
16576;Paraguay;19/07/2020;1.02641204874835;0.0;3721.0
16577;Paraguay;20/07/2020;1.02208316076987;0.0;3748.0
16578;Paraguay;21/07/2020;1.04080816263123;0.0;3817.0
16579;Paraguay;22/07/2020;1.0846812920609399;0.0;4000.0
16580;Paraguay;23/07/2020;1.14492998511485;0.0;4113.0
16581;Paraguay;24/07/2020;1.2077362428153402;0.0;4224.0
16582;Paraguay;25/07/2020;1.25582262213709;0.0;4328.0
16583;Paraguay;26/07/2020;1.2759097754066;0.0;4444.0
16584;Paraguay;27/07/2020;1.2631140228489899;0.0;4548.0
16585;Paraguay;28/07/2020;1.2277446599245199;0.0;4674.0
16586;Paraguay;29/07/2020;1.18183920248051;0.0;4866.0
16587;Paraguay;30/07/2020;1.1375174876761;0.0;5207.0
16588;Paraguay;31/07/2020;1.10245331989857;0.0;5338.0
16589;Paraguay;01/08/2020;1.08468286852505;0.0;5485.0
16590;Paraguay;02/08/2020;1.08811219625009;0.0;5644.0
16591;Paraguay;03/08/2020;1.1106455525665;0.0;5724.0
16592;Paraguay;04/08/2020;1.13999707655195;0.0;5852.0
16593;Paraguay;05/08/2020;1.1550373116991899;0.0;6060.0
16594;Paraguay;06/08/2020;1.13545203473217;0.0;6375.0
16595;Paraguay;07/08/2020;1.0777221566258;0.0;6508.0
16596;Peru;16/03/2020;2.56477179207153;0.0;86.0
16597;Peru;17/03/2020;2.11160817488476;0.0;117.0
16598;Peru;18/03/2020;1.79947495026213;0.0;145.0
16599;Peru;19/03/2020;1.59661303527438;0.0;234.0
16600;Peru;20/03/2020;1.4689259068378702;0.0;234.0
16601;Peru;21/03/2020;1.41376520152399;0.0;318.0
16602;Peru;22/03/2020;1.4077005569132501;0.0;363.0
16603;Peru;23/03/2020;1.44894269643747;0.0;395.0
16604;Peru;24/03/2020;1.52487290737796;0.0;416.0
16605;Peru;25/03/2020;1.61281403551795;0.0;480.0
16606;Peru;26/03/2020;1.67868436351769;0.0;580.0
16607;Peru;27/03/2020;1.7207865356699399;0.0;635.0
16608;Peru;28/03/2020;1.74635994151967;0.0;671.0
16609;Peru;29/03/2020;1.77891646450901;0.0;852.0
16610;Peru;30/03/2020;1.8422575891031399;0.0;950.0
16611;Peru;31/03/2020;1.94588528168716;0.0;1065.0
16612;Peru;01/04/2020;2.0767240329397803;0.0;1323.0
16613;Peru;02/04/2020;2.19969951391906;0.0;1414.0
16614;Peru;03/04/2020;2.26556244957159;0.0;1595.0
16615;Peru;04/04/2020;2.24888717728282;0.0;1746.0
16616;Peru;05/04/2020;2.16313846043061;0.0;2281.0
16617;Peru;06/04/2020;2.04051851920718;0.0;2561.0
16618;Peru;07/04/2020;1.90533841901995;0.0;2954.0
16619;Peru;08/04/2020;1.76441952498373;0.0;4342.0
16620;Peru;09/04/2020;1.62048134789888;0.0;5256.0
16621;Peru;10/04/2020;1.4830372466555903;0.0;5897.0
16622;Peru;11/04/2020;1.3625318539562101;0.0;6848.0
16623;Peru;12/04/2020;1.26470850270832;0.0;7519.0
16624;Peru;13/04/2020;1.1884613277587799;0.0;9784.0
16625;Peru;14/04/2020;1.1323084409461202;0.0;10303.0
16626;Peru;15/04/2020;1.09904522144186;0.0;11475.0
16627;Peru;16/04/2020;1.09431719752183;0.0;12491.0
16628;Peru;17/04/2020;1.1200338210921001;0.0;13489.0
16629;Peru;18/04/2020;1.1736824663382501;0.0;14420.0
16630;Peru;19/04/2020;1.24508356733541;0.0;15628.0
16631;Peru;20/04/2020;1.31785245008477;0.0;16325.0
16632;Peru;21/04/2020;1.37489952955019;0.0;17837.0
16633;Peru;22/04/2020;1.40872584148337;0.0;19250.0
16634;Peru;23/04/2020;1.4219665226224198;0.0;20914.0
16635;Peru;24/04/2020;1.4196559335585202;0.0;21648.0
16636;Peru;25/04/2020;1.4022709254859098;0.0;25331.0
16637;Peru;26/04/2020;1.3693595578080002;0.0;27517.0
16638;Peru;27/04/2020;1.32581852823373;0.0;28699.0
16639;Peru;28/04/2020;1.28188217026902;0.0;31190.0
16640;Peru;29/04/2020;1.24583640954251;0.0;33931.0
16641;Peru;30/04/2020;1.21881818456262;0.0;36976.0
16642;Peru;01/05/2020;1.1961557444184299;0.0;40459.0
16643;Peru;02/05/2020;1.17214167634553;0.0;42534.0
16644;Peru;03/05/2020;1.1439351379871798;0.0;45928.0
16645;Peru;04/05/2020;1.1124065041998898;0.0;47372.0
16646;Peru;05/05/2020;1.08149413035437;0.0;51189.0
16647;Peru;06/05/2020;1.05667881594559;0.0;54817.0
16648;Peru;07/05/2020;1.04289228592036;0.0;58526.0
16649;Peru;08/05/2020;1.0426434192676;0.0;61847.0
16650;Peru;09/05/2020;1.0550063730149002;0.0;65015.0
16651;Peru;10/05/2020;1.0764790101119202;0.0;67307.0
16652;Peru;11/05/2020;1.10200783163229;0.0;68822.0
16653;Peru;12/05/2020;1.1256137039799599;0.0;72059.0
16654;Peru;13/05/2020;1.14092217860321;0.0;76306.0
16655;Peru;14/05/2020;1.14338595476038;0.0;80604.0
16656;Peru;15/05/2020;1.13240611563757;0.0;84495.0
16657;Peru;16/05/2020;1.11253053525945;0.0;88541.0
16658;Peru;17/05/2020;1.09205731030155;0.0;92273.0
16659;Peru;18/05/2020;1.07967742406207;0.0;94933.0
16660;Peru;19/05/2020;1.08067667441585;0.0;99483.0
16661;Peru;20/05/2020;1.0960044860507099;0.0;104020.0
16662;Peru;21/05/2020;1.1234672363187;0.0;108769.0
16663;Peru;22/05/2020;1.1600045604725402;0.0;111698.0
16664;Peru;23/05/2020;1.2020799166382399;0.0;115754.0
16665;Peru;24/05/2020;1.24318066288094;0.0;119959.0
16666;Peru;25/05/2020;1.27197719731315;0.0;123979.0
16667;Peru;26/05/2020;1.27538501623873;0.0;129751.0
16668;Peru;27/05/2020;1.24529363636593;0.0;135905.0
16669;Peru;28/05/2020;1.1840348621638999;0.0;141779.0
16670;Peru;29/05/2020;1.1034616898708;0.0;148285.0
16671;Peru;30/05/2020;1.01811635503072;0.0;155671.0
16672;Peru;31/05/2020;0.939076074484983;0.0;164476.0
16673;Peru;01/06/2020;0.872945500499102;0.0;170039.0
16674;Peru;02/06/2020;0.8245226873403579;0.0;178165.0
16675;Peru;03/06/2020;0.798772712939395;0.0;178914.0
16676;Peru;04/06/2020;0.7989162740433019;0.0;183198.0
16677;Peru;05/06/2020;0.8227975408133829;0.0;187400.0
16678;Peru;06/06/2020;0.8629771662829019;0.0;191758.0
16679;Peru;07/06/2020;0.911024585110885;0.0;196515.0
16680;Peru;08/06/2020;0.959872112708957;0.0;199696.0
16681;Peru;09/06/2020;1.00168263199902;0.0;203736.0
16682;Peru;10/06/2020;1.02735272036559;0.0;208823.0
16683;Peru;11/06/2020;1.0318414844719301;0.0;214788.0
16684;Peru;12/06/2020;1.0176222001850501;0.0;214788.0
16685;Peru;13/06/2020;0.99084659583252;0.0;220749.0
16686;Peru;14/06/2020;0.9558724963174109;0.0;229736.0
16687;Peru;15/06/2020;0.9160238205780971;0.0;232992.0
16688;Peru;16/06/2020;0.8778133862854159;0.0;237156.0
16689;Peru;17/06/2020;0.851117675603218;0.0;240908.0
16690;Peru;18/06/2020;0.8435092260822641;0.0;244388.0
16691;Peru;19/06/2020;0.8557196341005041;0.0;247925.0
16692;Peru;20/06/2020;0.8817347464300391;0.0;251338.0
16693;Peru;21/06/2020;0.912595422652948;0.0;254936.0
16694;Peru;22/06/2020;0.940282147204379;0.0;257447.0
16695;Peru;23/06/2020;0.959876168092928;0.0;260810.0
16696;Peru;24/06/2020;0.9697877843777679;0.0;264689.0
16697;Peru;25/06/2020;0.971442890821347;0.0;268602.0
16698;Peru;26/06/2020;0.968361667044891;0.0;272364.0
16699;Peru;27/06/2020;0.9649208183166741;0.0;275989.0
16700;Peru;28/06/2020;0.9648946379014041;0.0;279419.0
16701;Peru;29/06/2020;0.9701333855935709;0.0;282365.0
16702;Peru;30/06/2020;0.9803025949798649;0.0;285213.0
16703;Peru;01/07/2020;0.9932541904277129;0.0;288477.0
16704;Peru;02/07/2020;1.00531491134602;0.0;292004.0
16705;Peru;03/07/2020;1.01288625443946;0.0;295599.0
16706;Peru;04/07/2020;1.01445824202849;0.0;299080.0
16707;Peru;05/07/2020;1.01180327369187;0.0;302718.0
16708;Peru;06/07/2020;1.00919459810664;0.0;305703.0
16709;Peru;07/07/2020;1.01031294574864;0.0;309278.0
16710;Peru;08/07/2020;1.01627385171849;0.0;312911.0
16711;Peru;09/07/2020;1.0259520708135699;0.0;316448.0
16712;Peru;10/07/2020;1.03764974190917;0.0;319646.0
16713;Peru;11/07/2020;1.0502843419374301;0.0;322710.0
16714;Peru;12/07/2020;1.06277039845375;0.0;326326.0
16715;Peru;13/07/2020;1.07338917524501;0.0;330123.0
16716;Peru;14/07/2020;1.08081590603021;0.0;333867.0
16717;Peru;15/07/2020;1.08426010161262;0.0;337751.0
16718;Peru;16/07/2020;1.08267313799181;0.0;341586.0
16719;Peru;17/07/2020;1.07404650698683;0.0;345537.0
16720;Peru;18/07/2020;1.0572027684727099;0.0;349500.0
16721;Peru;19/07/2020;1.03698509750094;0.0;353590.0
16722;Peru;20/07/2020;1.02532052865369;0.0;357681.0
16723;Peru;21/07/2020;1.03324064025381;0.0;362087.0
16724;Peru;22/07/2020;1.0591598203016699;0.0;366550.0
16725;Peru;23/07/2020;1.08942903168819;0.0;371096.0
16726;Peru;24/07/2020;1.1140153665143;0.0;375961.0
16727;Peru;25/07/2020;1.1395062795584299;0.0;375961.0
16728;Peru;26/07/2020;1.17945995332396;0.0;375961.0
16729;Peru;27/07/2020;1.23353452215226;0.0;389717.0
16730;Peru;28/07/2020;1.2821848667250901;0.0;395005.0
16731;Peru;29/07/2020;1.30602259310068;0.0;400683.0
16732;Peru;30/07/2020;1.3036900513596201;0.0;400683.0
16733;Peru;31/07/2020;1.28528808704987;0.0;407492.0
16734;Peru;01/08/2020;1.25484237841541;0.0;407492.0
16735;Peru;02/08/2020;1.20802475732253;0.0;428850.0
16736;Peru;03/08/2020;1.14163042130952;0.0;433100.0
16737;Peru;04/08/2020;1.05932286219307;0.0;439890.0
16738;Peru;05/08/2020;0.9683592241221979;0.0;447624.0
16739;Peru;06/08/2020;0.87488374958692;0.0;455409.0
16740;Peru;07/08/2020;0.7815883539614409;0.0;463875.0
16741;Philippines;13/03/2020;2.27554477097739;0.0;64.0
16742;Philippines;14/03/2020;1.9460365113162401;0.0;111.0
16743;Philippines;15/03/2020;1.79013538365566;0.0;140.0
16744;Philippines;16/03/2020;1.77442209875219;0.0;142.0
16745;Philippines;17/03/2020;1.8207952168636399;0.0;187.0
16746;Philippines;18/03/2020;1.88197973000239;0.0;202.0
16747;Philippines;19/03/2020;1.9356397386105701;0.0;217.0
16748;Philippines;20/03/2020;1.97613660732403;0.0;230.0
16749;Philippines;21/03/2020;2.02429545198306;0.0;307.0
16750;Philippines;22/03/2020;2.08355750846132;0.0;380.0
16751;Philippines;23/03/2020;2.1337637805769;0.0;462.0
16752;Philippines;24/03/2020;2.15492822237271;0.0;552.0
16753;Philippines;25/03/2020;2.13373830843289;0.0;636.0
16754;Philippines;26/03/2020;2.05909361559315;0.0;707.0
16755;Philippines;27/03/2020;1.93831031343866;0.0;803.0
16756;Philippines;28/03/2020;1.7789605494203702;0.0;1075.0
16757;Philippines;29/03/2020;1.60077543395803;0.0;1418.0
16758;Philippines;30/03/2020;1.42237401801458;0.0;1546.0
16759;Philippines;31/03/2020;1.2587973860551498;0.0;2084.0
16760;Philippines;01/04/2020;1.1168622563476398;0.0;2311.0
16761;Philippines;02/04/2020;0.99933340699502;0.0;2633.0
16762;Philippines;03/04/2020;0.9067871360305741;0.0;3018.0
16763;Philippines;04/04/2020;0.8462134590323129;0.0;3094.0
16764;Philippines;05/04/2020;0.818603628364129;0.0;3246.0
16765;Philippines;06/04/2020;0.82623977099346;0.0;3660.0
16766;Philippines;07/04/2020;0.863164942106981;0.0;3764.0
16767;Philippines;08/04/2020;0.918453201077822;0.0;3870.0
16768;Philippines;09/04/2020;0.9818936697143051;0.0;4076.0
16769;Philippines;10/04/2020;1.03776466879397;0.0;4195.0
16770;Philippines;11/04/2020;1.07323953166528;0.0;4428.0
16771;Philippines;12/04/2020;1.08174818631412;0.0;4648.0
16772;Philippines;13/04/2020;1.06100143655424;0.0;4932.0
16773;Philippines;14/04/2020;1.0196488476235699;0.0;5223.0
16774;Philippines;15/04/2020;0.970801898457111;0.0;5453.0
16775;Philippines;16/04/2020;0.925721194896593;0.0;5660.0
16776;Philippines;17/04/2020;0.8958714333153729;0.0;5878.0
16777;Philippines;18/04/2020;0.884431869740764;0.0;6087.0
16778;Philippines;19/04/2020;0.8916782606723499;0.0;6259.0
16779;Philippines;20/04/2020;0.9143045586000171;0.0;6459.0
16780;Philippines;21/04/2020;0.949526476982034;0.0;6599.0
16781;Philippines;22/04/2020;0.9916333296399441;0.0;6710.0
16782;Philippines;23/04/2020;1.03702443753958;0.0;6981.0
16783;Philippines;24/04/2020;1.07817093826178;0.0;7192.0
16784;Philippines;25/04/2020;1.10923164828626;0.0;7294.0
16785;Philippines;26/04/2020;1.1277988173280602;0.0;7579.0
16786;Philippines;27/04/2020;1.13542789580704;0.0;7777.0
16787;Philippines;28/04/2020;1.13376301052016;0.0;7958.0
16788;Philippines;29/04/2020;1.12708266434529;0.0;8212.0
16789;Philippines;30/04/2020;1.11440545211211;0.0;8488.0
16790;Philippines;01/05/2020;1.09442351178244;0.0;8772.0
16791;Philippines;02/05/2020;1.06609128212551;0.0;8928.0
16792;Philippines;03/05/2020;1.03222350962719;0.0;9223.0
16793;Philippines;04/05/2020;0.999371711506938;0.0;9485.0
16794;Philippines;05/05/2020;0.975820051894502;0.0;9684.0
16795;Philippines;06/05/2020;0.96484247744866;0.0;10004.0
16796;Philippines;07/05/2020;0.963267283610813;0.0;10343.0
16797;Philippines;08/05/2020;0.9693892024711579;0.0;10463.0
16798;Philippines;09/05/2020;0.9795031072942301;0.0;10610.0
16799;Philippines;10/05/2020;0.99210280932976;0.0;10794.0
16800;Philippines;11/05/2020;1.00258044730356;0.0;11086.0
16801;Philippines;12/05/2020;1.0049881669785898;0.0;11350.0
16802;Philippines;13/05/2020;0.9980960918840259;0.0;11618.0
16803;Philippines;14/05/2020;0.984191266117972;0.0;11876.0
16804;Philippines;15/05/2020;0.9693890402899329;0.0;12091.0
16805;Philippines;16/05/2020;0.960378139472167;0.0;12305.0
16806;Philippines;17/05/2020;0.959650500840158;0.0;12513.0
16807;Philippines;18/05/2020;0.97554004633479;0.0;12718.0
16808;Philippines;19/05/2020;1.0138354933194;0.0;12942.0
16809;Philippines;20/05/2020;1.08107854598171;0.0;13221.0
16810;Philippines;21/05/2020;1.1839701526465;0.0;13434.0
16811;Philippines;22/05/2020;1.3210836670105701;0.0;13597.0
16812;Philippines;23/05/2020;1.47467729363256;0.0;13777.0
16813;Philippines;24/05/2020;1.60654614317588;0.0;14035.0
16814;Philippines;25/05/2020;1.67475756550479;0.0;14319.0
16815;Philippines;26/05/2020;1.66373619215999;0.0;14669.0
16816;Philippines;27/05/2020;1.58795712937994;0.0;15049.0
16817;Philippines;28/05/2020;1.47681665665424;0.0;15588.0
16818;Philippines;29/05/2020;1.3530520656953;0.0;16634.0
16819;Philippines;30/05/2020;1.23230831890688;0.0;17224.0
16820;Philippines;31/05/2020;1.1272079438145302;0.0;18086.0
16821;Philippines;01/06/2020;1.04653644942002;0.0;18638.0
16822;Philippines;02/06/2020;0.9953324593937098;0.0;18997.0
16823;Philippines;03/06/2020;0.971146540418523;0.0;19748.0
16824;Philippines;04/06/2020;0.967186077224261;0.0;20382.0
16825;Philippines;05/06/2020;0.974492184703205;0.0;20626.0
16826;Philippines;06/06/2020;0.985450908613312;0.0;21340.0
16827;Philippines;07/06/2020;0.99396259333676;0.0;21895.0
16828;Philippines;08/06/2020;0.995419300009832;0.0;22474.0
16829;Philippines;09/06/2020;0.9875552586111009;0.0;22992.0
16830;Philippines;10/06/2020;0.9730961028972751;0.0;23732.0
16831;Philippines;11/06/2020;0.958794473965216;0.0;24175.0
16832;Philippines;12/06/2020;0.9542983076772809;0.0;24787.0
16833;Philippines;13/06/2020;0.967071179370809;0.0;25392.0
16834;Philippines;14/06/2020;0.9987155591347371;0.0;25930.0
16835;Philippines;15/06/2020;1.04563785967614;0.0;26420.0
16836;Philippines;16/06/2020;1.0999606285585402;0.0;26781.0
16837;Philippines;17/06/2020;1.1524043468848502;0.0;27238.0
16838;Philippines;18/06/2020;1.19243878416035;0.0;27799.0
16839;Philippines;19/06/2020;1.21279404230156;0.0;28459.0
16840;Philippines;20/06/2020;1.2109326202755801;0.0;29400.0
16841;Philippines;21/06/2020;1.1927109734738999;0.0;30052.0
16842;Philippines;22/06/2020;1.16733153006522;0.0;30682.0
16843;Philippines;23/06/2020;1.14397083969913;0.0;31825.0
16844;Philippines;24/06/2020;1.1285638630442199;0.0;32295.0
16845;Philippines;25/06/2020;1.12402062317553;0.0;33069.0
16846;Philippines;26/06/2020;1.13433733703884;0.0;34073.0
16847;Philippines;27/06/2020;1.16699546350285;0.0;34803.0
16848;Philippines;28/06/2020;1.2267093672040201;0.0;35455.0
16849;Philippines;29/06/2020;1.30750051313613;0.0;36438.0
16850;Philippines;30/06/2020;1.38973776016951;0.0;37514.0
16851;Philippines;01/07/2020;1.44803737889831;0.0;38511.0
16852;Philippines;02/07/2020;1.46565465326827;0.0;38805.0
16853;Philippines;03/07/2020;1.43907692376986;0.0;40336.0
16854;Philippines;04/07/2020;1.37411826183275;0.0;41830.0
16855;Philippines;05/07/2020;1.2823605287595101;0.0;44254.0
16856;Philippines;06/07/2020;1.17753160981537;0.0;46333.0
16857;Philippines;07/07/2020;1.07385711871675;0.0;47873.0
16858;Philippines;08/07/2020;0.985568427832843;0.0;50359.0
16859;Philippines;09/07/2020;0.925587626803087;0.0;51754.0
16860;Philippines;10/07/2020;0.9033591549215959;0.0;52914.0
16861;Philippines;11/07/2020;0.9207180523499641;0.0;54222.0
16862;Philippines;12/07/2020;0.9688908350277572;0.0;56259.0
16863;Philippines;13/07/2020;1.03201792640752;0.0;57006.0
16864;Philippines;14/07/2020;1.09300838200578;0.0;57545.0
16865;Philippines;15/07/2020;1.1385531777370401;0.0;58850.0
16866;Philippines;16/07/2020;1.1615815054157699;0.0;61266.0
16867;Philippines;17/07/2020;1.1604937732746499;0.0;63001.0
16868;Philippines;18/07/2020;1.1402090510898402;0.0;65304.0
16869;Philippines;19/07/2020;1.1100687978073798;0.0;67456.0
16870;Philippines;20/07/2020;1.08011862114482;0.0;68898.0
16871;Philippines;21/07/2020;1.05916645824914;0.0;70764.0
16872;Philippines;22/07/2020;1.05536720624042;0.0;72269.0
16873;Philippines;23/07/2020;1.07631024142996;0.0;74390.0
16874;Philippines;24/07/2020;1.1276648194783;0.0;76444.0
16875;Philippines;25/07/2020;1.2079055056160701;0.0;78412.0
16876;Philippines;26/07/2020;1.3046737542686;0.0;80448.0
16877;Philippines;27/07/2020;1.39712813818529;0.0;82040.0
16878;Philippines;28/07/2020;1.4631176668332602;0.0;83673.0
16879;Philippines;29/07/2020;1.48746392755624;0.0;85486.0
16880;Philippines;30/07/2020;1.46511132002192;0.0;89374.0
16881;Philippines;31/07/2020;1.4024919984932198;0.0;93354.0
16882;Philippines;01/08/2020;1.3148435030038799;0.0;98232.0
16883;Philippines;02/08/2020;1.2211367766219798;0.0;103185.0
16884;Philippines;03/08/2020;1.1346973260659599;0.0;106330.0
16885;Philippines;04/08/2020;1.0587728319196201;0.0;112593.0
16886;Philippines;05/08/2020;0.988570673166534;0.0;115980.0
16887;Philippines;06/08/2020;0.9185035042951321;0.0;119460.0
16888;Philippines;07/08/2020;0.846107660965394;0.0;122754.0
16889;Poland;14/03/2020;2.8408128171160696;0.0;103.0
16890;Poland;15/03/2020;2.4910352874053197;0.0;119.0
16891;Poland;16/03/2020;2.26436017117035;0.0;177.0
16892;Poland;17/03/2020;2.10445672528848;0.0;238.0
16893;Poland;18/03/2020;1.98726716867374;0.0;251.0
16894;Poland;19/03/2020;1.89402730507218;0.0;355.0
16895;Poland;20/03/2020;1.8215176961215902;0.0;425.0
16896;Poland;21/03/2020;1.75520834821768;0.0;536.0
16897;Poland;22/03/2020;1.69426173542893;0.0;634.0
16898;Poland;23/03/2020;1.6408038378109802;0.0;749.0
16899;Poland;24/03/2020;1.5904695279416299;0.0;901.0
16900;Poland;25/03/2020;1.54627680021146;0.0;1051.0
16901;Poland;26/03/2020;1.51530401137239;0.0;1221.0
16902;Poland;27/03/2020;1.4959341053159299;0.0;1389.0
16903;Poland;28/03/2020;1.48278979822542;0.0;1638.0
16904;Poland;29/03/2020;1.46870299818053;0.0;1862.0
16905;Poland;30/03/2020;1.44602369779911;0.0;2055.0
16906;Poland;31/03/2020;1.4157835160837702;0.0;2311.0
16907;Poland;01/04/2020;1.3774126552207602;0.0;2554.0
16908;Poland;02/04/2020;1.33120597320212;0.0;2946.0
16909;Poland;03/04/2020;1.27687336980757;0.0;3383.0
16910;Poland;04/04/2020;1.21909922760353;0.0;3627.0
16911;Poland;05/04/2020;1.16066759736471;0.0;4102.0
16912;Poland;06/04/2020;1.10529366305966;0.0;4413.0
16913;Poland;07/04/2020;1.0554691882079301;0.0;4848.0
16914;Poland;08/04/2020;1.01325475514992;0.0;5205.0
16915;Poland;09/04/2020;0.982756197236193;0.0;5575.0
16916;Poland;10/04/2020;0.9683648112173671;0.0;5955.0
16917;Poland;11/04/2020;0.970065218144006;0.0;6356.0
16918;Poland;12/04/2020;0.9851255043550471;0.0;6674.0
16919;Poland;13/04/2020;1.0083856793528199;0.0;6934.0
16920;Poland;14/04/2020;1.03011785907628;0.0;7202.0
16921;Poland;15/04/2020;1.04329714665372;0.0;7582.0
16922;Poland;16/04/2020;1.04296609620758;0.0;7918.0
16923;Poland;17/04/2020;1.03089015443758;0.0;8379.0
16924;Poland;18/04/2020;1.0112935595526;0.0;8742.0
16925;Poland;19/04/2020;0.989446622537948;0.0;9287.0
16926;Poland;20/04/2020;0.969475948710744;0.0;9593.0
16927;Poland;21/04/2020;0.955167702421987;0.0;9856.0
16928;Poland;22/04/2020;0.9487216358897759;0.0;10169.0
16929;Poland;23/04/2020;0.948597605424551;0.0;10511.0
16930;Poland;24/04/2020;0.947314851101004;0.0;10892.0
16931;Poland;25/04/2020;0.940908818625415;0.0;11273.0
